"V1" "V2" "id" "site_region" "mean_age_arrival"
"105" -51.399663561 -23.12276882 400 "2" 2.36556969200628
"106" -51.399663561 -23.62276882 401 "2" 2.49698467489552
"107" -51.399663561 -24.12276882 402 "2" 2.5387970638403
"108" -51.399663561 -24.62276882 403 "2" 2.70239780175072
"109" -51.399663561 -25.12276882 404 "2" 2.65897677580369
"110" -51.399663561 -25.62276882 405 "2" 2.54131428585971
"111" -51.399663561 -26.12276882 406 "2" 2.63126877385474
"112" -51.399663561 -26.62276882 407 "2" 2.9153505889685
"113" -51.399663561 -27.12276882 408 "3" 2.32686387529227
"114" -51.399663561 -27.62276882 409 "3" 3.35135923736005
"115" -51.399663561 -28.12276882 410 "3" 3.78090404669893
"116" -51.399663561 -28.62276882 411 "3" 3.90431163867299
"117" -51.399663561 -29.12276882 412 "3" 4.16023188547094
"118" -51.399663561 -29.62276882 413 "3" 4.13378553879486
"119" -50.899663561 -18.62276882 437 "4" 45.2365357962421
"120" -50.899663561 -19.12276882 438 "4" 44.9030479056632
"121" -50.899663561 -19.62276882 439 "4" 43.4359183929316
"122" -50.899663561 -20.12276882 440 "4" 41.746911937386
"123" -50.899663561 -20.62276882 441 "4" 42.4825410587052
"124" -50.899663561 -21.12276882 442 "4" 42.0788118702887
"125" -50.899663561 -21.62276882 443 "3" 1.87970104413285
"126" -50.899663561 -22.12276882 444 "3" 1.96932324031238
"127" -50.899663561 -22.62276882 445 "3" 2.12082000068877
"128" -50.899663561 -23.12276882 446 "3" 2.16960359483337
"129" -50.899663561 -23.62276882 447 "2" 2.78136923129851
"130" -50.899663561 -24.12276882 448 "2" 2.51781609637054
"131" -50.899663561 -24.62276882 449 "2" 2.66607568510111
"132" -50.899663561 -25.12276882 450 "2" 2.94255271121414
"133" -50.899663561 -25.62276882 451 "2" 2.86590153870794
"134" -50.899663561 -26.12276882 452 "2" 3.12408185751046
"135" -50.899663561 -26.62276882 453 "3" 3.20284427095574
"136" -50.899663561 -27.12276882 454 "3" 3.44134650389925
"137" -50.899663561 -27.62276882 455 "3" 3.46935378023301
"138" -50.899663561 -28.12276882 456 "3" 3.74823277706194
"139" -50.899663561 -28.62276882 457 "3" 3.98249107562831
"140" -50.899663561 -29.12276882 458 "3" 4.29387407734512
"141" -50.899663561 -29.62276882 459 "3" 4.45945069141058
"142" -50.399663561 -18.62276882 483 "4" 44.8655703532554
"143" -50.399663561 -19.12276882 484 "4" 43.0061267258509
"144" -50.399663561 -19.62276882 485 "4" 42.0037853505991
"145" -50.399663561 -20.12276882 486 "4" 42.0255726788236
"146" -50.399663561 -20.62276882 487 "4" 43.6302633930883
"147" -50.399663561 -21.12276882 488 "4" 42.9532484950883
"148" -50.399663561 -21.62276882 489 "3" 1.90141899064643
"149" -50.399663561 -22.12276882 490 "3" 1.91462259474814
"150" -50.399663561 -22.62276882 491 "3" 2.01722018182868
"151" -50.399663561 -23.12276882 492 "3" 2.05165714563096
"152" -50.399663561 -23.62276882 493 "2" 2.67601812405236
"153" -50.399663561 -24.12276882 494 "2" 2.77305334709379
"154" -50.399663561 -24.62276882 495 "2" 2.74615896799129
"155" -50.399663561 -25.12276882 496 "2" 2.93500375565529
"156" -50.399663561 -25.62276882 497 "2" 2.81930313970456
"157" -50.399663561 -26.12276882 498 "3" 2.97502881244992
"158" -50.399663561 -26.62276882 499 "3" 3.14065506181097
"159" -50.399663561 -27.12276882 500 "3" 3.33624167741177
"160" -50.399663561 -27.62276882 501 "3" 3.57977737135129
"161" -50.399663561 -28.12276882 502 "3" 3.74823277706194
"162" -50.399663561 -28.62276882 503 "3" 4.08694520614777
"163" -50.399663561 -29.12276882 504 "3" 4.32709367954296
"164" -50.399663561 -29.62276882 505 "3" 4.56748221729534
"165" -49.899663561 -18.62276882 529 "4" 44.0447960445795
"166" -49.899663561 -20.12276882 532 "4" 43.4178051267475
"167" -49.899663561 -20.62276882 533 "4" 44.2286079596081
"168" -49.899663561 -21.12276882 534 "4" 43.6571999435427
"169" -49.899663561 -21.62276882 535 "3" 1.88399215574298
"170" -49.899663561 -22.12276882 536 "3" 1.9486106518345
"171" -49.899663561 -22.62276882 537 "3" 1.97548666082532
"172" -49.899663561 -23.12276882 538 "3" 2.00737893385475
"173" -49.899663561 -23.62276882 539 "2" 2.65589843890911
"174" -49.899663561 -24.12276882 540 "2" 3.00865868219932
"175" -49.899663561 -24.62276882 541 "2" 3.07065559378056
"176" -49.899663561 -25.12276882 542 "3" 3.13110908763862
"177" -49.899663561 -25.62276882 543 "3" 3.35346906083857
"178" -49.899663561 -26.12276882 544 "3" 3.55937768738128
"179" -49.899663561 -26.62276882 545 "3" 3.48420801932873
"180" -49.899663561 -27.12276882 546 "3" 3.75357701162598
"181" -49.899663561 -27.62276882 547 "3" 3.85167288632159
"182" -49.899663561 -28.12276882 548 "3" 3.93010781100294
"183" -49.899663561 -28.62276882 549 "2" 1.08808466051045
"184" -49.899663561 -29.12276882 550 "3" 4.45968149400358
"185" -49.899663561 -29.62276882 551 "3" 4.56213667424366
"186" -49.399663561 -18.62276882 575 "4" 42.6220663479648
"187" -49.399663561 -20.12276882 578 "4" 42.5442356051945
"188" -49.399663561 -20.62276882 579 "4" 44.0390610511994
"189" -49.399663561 -21.12276882 580 "4" 43.5043652918077
"190" -49.399663561 -21.62276882 581 "4" 42.0940077874124
"191" -49.399663561 -22.12276882 582 "4" 40.6907046857331
"192" -49.399663561 -23.12276882 584 "3" 2.07348164379298
"193" -49.399663561 -23.62276882 585 "3" 2.79738469287343
"194" -49.399663561 -24.62276882 587 "2" 2.79490843652181
"195" -49.399663561 -25.12276882 588 "2" 3.097890252381
"196" -49.399663561 -25.62276882 589 "2" 2.78402282305245
"197" -49.399663561 -26.12276882 590 "3" 3.37000230176222
"198" -49.399663561 -26.62276882 591 "3" 3.62853667624213
"199" -49.399663561 -27.12276882 592 "3" 3.63166376036798
"200" -49.399663561 -27.62276882 593 "3" 3.78695754960294
"201" -49.399663561 -28.12276882 594 "3" 3.95440746895707
"202" -49.399663561 -28.62276882 595 "2" 0.960111662196477
"203" -48.899663561 -18.12276882 620 "4" 44.2913999413819
"204" -48.899663561 -18.62276882 621 "4" 42.8835543651149
"205" -48.899663561 -20.62276882 625 "4" 44.4317326095982
"206" -48.899663561 -21.12276882 626 "4" 43.3335297590525
"207" -48.899663561 -21.62276882 627 "4" 41.366416462493
"208" -48.899663561 -22.12276882 628 "4" 39.2754587601317
"209" -48.899663561 -24.12276882 632 "2" 2.85072992968731
"210" -48.899663561 -24.62276882 633 "2" 3.11787264321879
"211" -48.899663561 -25.12276882 634 "2" 3.18053293482375
"212" -48.899663561 -25.62276882 635 "3" 2.95280768040266
"213" -48.899663561 -26.12276882 636 "3" 3.07373642662318
"214" -48.899663561 -26.62276882 637 "3" 3.58868334318122
"215" -48.899663561 -27.12276882 638 "3" 3.33372201363817
"216" -48.899663561 -27.62276882 639 "3" 3.63436794257776
"217" -48.899663561 -28.12276882 640 "3" 3.88296835407621
"218" -48.899663561 -28.62276882 641 "2" 1.19047640349063
"219" -48.399663561 -18.12276882 666 "4" 43.3684636648524
"220" -48.399663561 -18.62276882 667 "4" 41.8501192146079
"221" -48.399663561 -22.12276882 674 "4" 38.9096419699524
"222" -48.399663561 -23.12276882 676 "3" 2.61495342239319
"223" -48.399663561 -23.62276882 677 "3" 2.68266977152937
"224" -48.399663561 -24.12276882 678 "2" 2.75186674323941
"225" -48.399663561 -24.62276882 679 "3" 2.3866391275842
"226" -48.399663561 -25.12276882 680 "2" 2.84685304630985
"227" -48.399663561 -25.62276882 681 "2" 3.16421223468124
"228" -47.899663561 -23.12276882 722 "3" 2.58235972835927
"229" -47.899663561 -23.62276882 723 "3" 2.54095383629244
"230" -47.899663561 -24.12276882 724 "2" 2.96839039320145
"231" -47.899663561 -24.62276882 725 "3" 2.40431719519594
"232" -47.899663561 -25.12276882 726 "2" 3.01154123907158
"233" -47.399663561 -21.62276882 765 "4" 41.2426748288943
"234" -47.399663561 -22.12276882 766 "4" 40.2632216645688
"235" -47.399663561 -22.62276882 767 "3" 2.53995653654241
"236" -47.399663561 -23.12276882 768 "3" 2.38989506555844
"237" -47.399663561 -23.62276882 769 "3" 2.43006349329215
"238" -47.399663561 -24.12276882 770 "3" 2.3563373688776
"239" -47.399663561 -24.62276882 771 "3" 2.5057478050504
"240" -46.899663561 -20.62276882 809 "4" 44.9824942293379
"241" -46.899663561 -21.12276882 810 "4" 44.1257243670987
"242" -46.899663561 -21.62276882 811 "4" 41.9740336224636
"243" -46.899663561 -22.62276882 813 "3" 2.39883130629121
"244" -46.899663561 -23.12276882 814 "3" 2.47591186109011
"245" -46.899663561 -23.62276882 815 "3" 2.47591186109011
"246" -46.899663561 -24.12276882 816 "3" 2.38929173767309
"247" -46.399663561 -21.12276882 856 "4" 41.909331519255
"248" -46.399663561 -21.62276882 857 "4" 42.7330995792004
"249" -46.399663561 -22.12276882 858 "4" 42.5331899793536
"250" -46.399663561 -22.62276882 859 "4" 42.4208903488954
"251" -46.399663561 -23.12276882 860 "3" 2.34220024405856
"252" -46.399663561 -23.62276882 861 "3" 2.37222717026444
"253" -45.899663561 -21.12276882 902 "4" 40.6906361911404
"254" -45.899663561 -21.62276882 903 "4" 42.8028100304307
"255" -45.899663561 -22.12276882 904 "4" 42.1718306019215
"256" -45.899663561 -22.62276882 905 "4" 42.8850882876922
"257" -45.899663561 -23.12276882 906 "4" 42.0166177976139
"258" -45.899663561 -23.62276882 907 "4" 44.0798553832057
"259" -45.399663561 -20.12276882 946 "4" 42.3085046944802
"260" -45.399663561 -20.62276882 947 "4" 41.185583960736
"261" -45.399663561 -21.12276882 948 "4" 41.4363613821801
"262" -45.399663561 -21.62276882 949 "4" 41.0480158936664
"263" -45.399663561 -22.12276882 950 "4" 41.8644777219069
"264" -45.399663561 -22.62276882 951 "4" 41.9367337431006
"265" -45.399663561 -23.12276882 952 "4" 43.0273025003615
"266" -45.399663561 -23.62276882 953 "4" 41.4428974681114
"267" -44.899663561 -19.62276882 991 "4" 39.9265088783365
"268" -44.899663561 -20.62276882 993 "4" 40.5200098113924
"269" -44.899663561 -21.12276882 994 "4" 41.6217363146504
"270" -44.899663561 -21.62276882 995 "4" 43.337394131709
"271" -44.899663561 -22.12276882 996 "4" 43.7557867822193
"272" -44.899663561 -22.62276882 997 "4" 44.1516549901243
"273" -44.899663561 -23.12276882 998 "4" 42.7930688746817
"274" -44.399663561 -20.12276882 1038 "4" 41.2329543760175
"275" -44.399663561 -20.62276882 1039 "4" 44.1410134318331
"276" -44.399663561 -21.12276882 1040 "4" 42.9076831137783
"277" -44.399663561 -21.62276882 1041 "4" 42.709285579793
"278" -44.399663561 -22.12276882 1042 "4" 42.8343213853692
"279" -44.399663561 -22.62276882 1043 "4" 43.7641844668334
"280" -43.899663561 -20.12276882 1084 "4" 41.4701569201863
"281" -43.899663561 -20.62276882 1085 "4" 41.228575544882
"282" -43.899663561 -21.12276882 1086 "4" 40.5419826488036
"283" -43.899663561 -21.62276882 1087 "4" 42.528362661188
"284" -43.899663561 -22.12276882 1088 "4" 43.2164074127183
"285" -43.899663561 -22.62276882 1089 "4" 42.2221286512792
"286" -43.399663561 -18.62276882 1127 "4" 42.6396736267846
"287" -43.399663561 -19.12276882 1128 "4" 40.6128906825514
"288" -43.399663561 -19.62276882 1129 "4" 41.7714847446986
"289" -43.399663561 -20.12276882 1130 "1" 1e-04
"290" -43.399663561 -20.62276882 1131 "4" 41.5539455227812
"291" -43.399663561 -21.12276882 1132 "4" 42.4956466981569
"292" -43.399663561 -21.62276882 1133 "4" 42.0026378077027
"293" -43.399663561 -22.12276882 1134 "4" 44.4707819350288
"294" -43.399663561 -22.62276882 1135 "4" 41.54327591675
"295" -42.899663561 -17.62276882 1171 "4" 44.5304653737301
"296" -42.899663561 -18.12276882 1172 "4" 42.3674432187203
"297" -42.899663561 -18.62276882 1173 "4" 40.556120955007
"298" -42.899663561 -19.12276882 1174 "4" 41.290258375762
"299" -42.899663561 -19.62276882 1175 "4" 41.7190291608102
"300" -42.899663561 -20.12276882 1176 "4" 41.7360440508854
"301" -42.899663561 -20.62276882 1177 "4" 42.3262938692296
"302" -42.899663561 -21.12276882 1178 "1" 1e-04
"303" -42.899663561 -21.62276882 1179 "1" 1e-04
"304" -42.899663561 -22.12276882 1180 "4" 42.3737365692667
"305" -42.899663561 -22.62276882 1181 "4" 41.988867412734
"306" -42.399663561 -15.12276882 1212 "4" 46.6418155885477
"307" -42.399663561 -15.62276882 1213 "4" 48.8585687817577
"308" -42.399663561 -17.62276882 1217 "4" 41.8737890846466
"309" -42.399663561 -18.12276882 1218 "4" 43.2815775191763
"310" -42.399663561 -18.62276882 1219 "4" 42.3654859173869
"311" -42.399663561 -19.12276882 1220 "4" 41.9229966667485
"312" -42.399663561 -19.62276882 1221 "4" 41.8526830831435
"313" -42.399663561 -20.12276882 1222 "4" 40.7896816883238
"314" -42.399663561 -20.62276882 1223 "1" 1e-04
"315" -42.399663561 -21.12276882 1224 "1" 1e-04
"316" -42.399663561 -21.62276882 1225 "1" 1e-04
"317" -42.399663561 -22.12276882 1226 "4" 42.4037311754262
"318" -42.399663561 -22.62276882 1227 "4" 44.1914028082906
"319" -41.899663561 -15.12276882 1258 "4" 46.8015926026236
"320" -41.899663561 -15.62276882 1259 "4" 45.3892985512168
"321" -41.899663561 -16.12276882 1260 "4" 44.6915418899224
"322" -41.899663561 -16.62276882 1261 "4" 44.515752771735
"323" -41.899663561 -17.12276882 1262 "4" 44.5722747553723
"324" -41.899663561 -17.62276882 1263 "4" 43.864495746511
"325" -41.899663561 -18.12276882 1264 "4" 44.185118684721
"326" -41.899663561 -18.62276882 1265 "4" 41.3323012399266
"327" -41.899663561 -19.12276882 1266 "4" 41.7338729993694
"328" -41.899663561 -19.62276882 1267 "4" 42.4245552890545
"329" -41.899663561 -20.12276882 1268 "1" 1e-04
"330" -41.899663561 -20.62276882 1269 "1" 1e-04
"331" -41.899663561 -21.12276882 1270 "1" 1e-04
"332" -41.899663561 -21.62276882 1271 "4" 40.3698139016155
"333" -41.899663561 -22.12276882 1272 "1" 1e-04
"334" -41.899663561 -22.62276882 1273 "4" 49.2627456360929
"335" -41.399663561 -15.12276882 1304 "1" 0.167585935289257
"336" -41.399663561 -15.62276882 1305 "4" 46.2634838743227
"337" -41.399663561 -16.12276882 1306 "4" 45.5803464119444
"338" -41.399663561 -16.62276882 1307 "4" 46.623183672872
"339" -41.399663561 -17.12276882 1308 "4" 43.8373428795148
"340" -41.399663561 -17.62276882 1309 "4" 43.8517043058483
"341" -41.399663561 -18.12276882 1310 "4" 41.9670936332317
"342" -41.399663561 -18.62276882 1311 "4" 41.9192646786005
"343" -41.399663561 -19.12276882 1312 "4" 43.0457421287283
"344" -41.399663561 -19.62276882 1313 "4" 41.8158527106647
"345" -41.399663561 -20.12276882 1314 "4" 42.0925845820682
"346" -41.399663561 -20.62276882 1315 "1" 1e-04
"347" -41.399663561 -21.12276882 1316 "1" 1e-04
"348" -41.399663561 -21.62276882 1317 "1" 1e-04
"349" -41.399663561 -22.12276882 1318 "4" 48.8736963139803
"350" -40.899663561 -14.62276882 1349 "1" 0.153628774015152
"351" -40.899663561 -15.12276882 1350 "1" 0.159673213937008
"352" -40.899663561 -15.62276882 1351 "1" 0.170400824957984
"353" -40.899663561 -16.12276882 1352 "4" 45.0066650837079
"354" -40.899663561 -16.62276882 1353 "4" 44.2009997512325
"355" -40.899663561 -17.12276882 1354 "4" 44.1580597570535
"356" -40.899663561 -17.62276882 1355 "4" 43.9069993250342
"357" -40.899663561 -18.12276882 1356 "4" 42.4909537202074
"358" -40.899663561 -18.62276882 1357 "4" 42.1838399285839
"359" -40.899663561 -19.12276882 1358 "4" 44.0523514634865
"360" -40.899663561 -19.62276882 1359 "4" 43.2100841727425
"361" -40.899663561 -20.12276882 1360 "1" 1e-04
"362" -40.899663561 -20.62276882 1361 "4" 42.6084281247924
"363" -40.899663561 -21.12276882 1362 "1" 1e-04
"364" -40.399663561 -13.62276882 1393 "1" 0.155990755153847
"365" -40.399663561 -14.12276882 1394 "1" 0.152474422330828
"366" -40.399663561 -14.62276882 1395 "1" 0.152474422330828
"367" -40.399663561 -15.12276882 1396 "1" 0.167585935289257
"368" -40.399663561 -15.62276882 1397 "1" 0.174805156637932
"369" -40.399663561 -16.12276882 1398 "4" 42.9859316030606
"370" -40.399663561 -16.62276882 1399 "4" 42.228387939656
"371" -40.399663561 -17.12276882 1400 "4" 41.4291590910666
"372" -40.399663561 -17.62276882 1401 "4" 40.8256766179536
"373" -40.399663561 -18.12276882 1402 "4" 40.7062482836339
"374" -40.399663561 -18.62276882 1403 "4" 40.499509542522
"375" -40.399663561 -19.12276882 1404 "4" 40.9402465754241
"376" -40.399663561 -19.62276882 1405 "1" 1e-04
"377" -40.399663561 -20.12276882 1406 "4" 42.4803495768529
"378" -40.399663561 -20.62276882 1407 "4" 43.2064448822604
"379" -39.899663561 -13.12276882 1438 "1" 0.154800749389314
"380" -39.899663561 -13.62276882 1439 "1" 0.15133729977612
"381" -39.899663561 -14.12276882 1440 "1" 0.149113221838236
"382" -39.899663561 -14.62276882 1441 "1" 0.155990755153847
"383" -39.899663561 -15.12276882 1442 "1" 0.168981651416667
"384" -39.899663561 -15.62276882 1443 "1" 0.170400824957984
"385" -39.899663561 -16.12276882 1444 "1" 1e-04
"386" -39.899663561 -16.62276882 1445 "1" 1e-04
"387" -39.899663561 -17.12276882 1446 "4" 42.2989776916897
"388" -39.899663561 -17.62276882 1447 "4" 41.4384613512039
"389" -39.899663561 -18.12276882 1448 "4" 42.2271916649597
"390" -39.899663561 -18.62276882 1449 "4" 41.5778052747909
"391" -39.899663561 -19.12276882 1450 "4" 40.0014421060213
"392" -39.899663561 -19.62276882 1451 "4" 41.017089697387
"393" -39.399663561 -12.12276882 1482 "1" 0.167585935289257
"394" -39.399663561 -12.62276882 1483 "1" 0.162226385360001
"395" -39.399663561 -13.12276882 1484 "1" 0.155990755153847
"396" -39.399663561 -13.62276882 1485 "1" 0.155990755153847
"397" -39.399663561 -14.12276882 1486 "1" 0.160939668015874
"398" -39.399663561 -14.62276882 1487 "1" 0.160939668015874
"399" -39.399663561 -15.12276882 1488 "1" 0.170400824957984
"400" -39.399663561 -15.62276882 1489 "1" 0.174805156637932
"401" -39.399663561 -16.12276882 1490 "1" 1e-04
"402" -39.399663561 -16.62276882 1491 "1" 1e-04
"403" -39.399663561 -17.12276882 1492 "1" 1e-04
"404" -39.399663561 -17.62276882 1493 "1" 1e-04
"405" -38.899663561 -12.12276882 1528 "1" 0.181044626517858
"406" -38.899663561 -12.62276882 1529 "1" 0.174805156637932
"407" -38.899663561 -13.12276882 1530 "1" 0.173311950170941
"408" -38.899663561 -15.62276882 1535 "1" 1e-04
"409" -38.899663561 -16.12276882 1536 "1" 1e-04
"410" -38.399663561 -12.12276882 1574 "1" 0.184334528818182
"411" -38.399663561 -12.62276882 1575 "1" 0.186024753853212
"412" -37.899663561 -11.12276882 1618 "1" 0.194963443942308
"413" -37.899663561 -11.62276882 1619 "1" 0.194963443942308
"414" -37.899663561 -12.12276882 1620 "1" 0.200751467029704
"415" -37.399663561 -10.62276882 1663 "1" 0.198784295784314
"416" -37.399663561 -11.12276882 1664 "1" 0.209025754329898
"417" -37.399663561 -11.62276882 1665 "1" 0.218011808279571
"418" -36.899663561 -10.62276882 1709 "1" 0.209025754329898
"419" -36.399663561 -8.62276882 1751 "1" 0.200751467029704
"420" -36.399663561 -9.12276882 1752 "1" 0.202757981700001
"421" -36.399663561 -9.62276882 1753 "1" 0.198784295784314
"422" -35.899663561 -8.12276882 1796 "1" 0.215693597553192
"423" -35.899663561 -8.62276882 1797 "1" 0.211202064270834
"424" -35.899663561 -9.12276882 1798 "1" 0.211202064270834
"425" -35.899663561 -9.62276882 1799 "1" 0.215693597553192
"426" -35.399663561 -7.62276882 1841 "1" 0.476942309882355
"427" -35.399663561 -8.12276882 1842 "1" 0.244266243012049
"428" -35.399663561 -8.62276882 1843 "1" 0.24135950202381
"429" -35.399663561 -9.12276882 1844 "1" 0.256629090759495
"430" -34.899663561 -7.62276882 1887 "1" 0.55532734712329
"431" -34.899663561 -8.12276882 1888 "1" 0.281569419027779
