"V1" "V2" "id" "mean_age_arrival" "diversification_model_based" "diversification"
"269" -44.899663561 -21.12276882 994 0.350061436173917 0.00146922214479227 0.0554910040161145
"270" -44.899663561 -21.62276882 995 0.100982019956001 6.12880611320602e-05 0.0605235143283391
"271" -44.899663561 -22.12276882 996 1e-04 0 0.0644520532780659
"272" -44.899663561 -22.62276882 997 43.8337724371681 0.0332882486189899 0.0700407111995972
"273" -44.899663561 -23.12276882 998 46.9942796343473 0.0359407794236743 0.0720653519392969
"274" -44.399663561 -20.12276882 1038 0.33547970966667 0.00143159440583136 0.054655931959526
"275" -44.399663561 -20.62276882 1039 0.105185437454168 7.37372726692089e-05 0.0587814341921118
"276" -44.399663561 -21.12276882 1040 47.7666294897994 0.0286475747545565 0.0568914214647306
"277" -44.399663561 -21.62276882 1041 0.0918109272327284 5.77005656206967e-05 0.0631388556592989
"278" -44.399663561 -22.12276882 1042 1e-04 0 0.061943660017318
"279" -44.399663561 -22.62276882 1043 48.7447428664136 0.0342379238886299 0.0706430973893598
"280" -43.899663561 -20.12276882 1084 49.8998044632835 0.0307775809317319 0.0545674780522238
"281" -43.899663561 -20.62276882 1085 0.105185437454168 7.42807565825846e-05 0.057231677903553
"282" -43.899663561 -21.12276882 1086 2.59522012177714 0.00738104850003393 0.0584716736826282
"283" -43.899663561 -21.62276882 1087 0.0990039411333345 6.69816889428689e-05 0.0581846373203005
"284" -43.899663561 -22.12276882 1088 47.6647917975445 0.0346455488401063 0.0724575235484181
"285" -43.899663561 -22.62276882 1089 1e-04 0 0.0706082395144089
"286" -43.399663561 -18.62276882 1127 0.0990039411333345 7.29590536195591e-05 0.0615470115182001
"287" -43.399663561 -19.12276882 1128 0.105185437454168 7.99665650273028e-05 0.0601318357315026
"288" -43.399663561 -19.62276882 1129 0.0990039411333345 7.53972000567693e-05 0.0622949293388589
"289" -43.399663561 -20.12276882 1130 2.71496507363217 0.0074832499932496 0.0550980379786788
"290" -43.399663561 -20.62276882 1131 52.1680701125641 0.0346231204292149 0.0622046240601718
"291" -43.399663561 -21.12276882 1132 0.107421297825533 7.33982515389942e-05 0.0587420087799671
"292" -43.399663561 -21.62276882 1133 1e-04 0 0.0618978255635356
"293" -43.399663561 -22.12276882 1134 49.7156494063166 0.0343621888465454 0.0688925708658826
"294" -43.399663561 -22.62276882 1135 47.5561471848415 0.0341086310730367 0.0683597247820425
"295" -42.899663561 -17.62276882 1171 0.103040836689797 7.5466985610191e-05 0.0619870572673701
"296" -42.899663561 -18.12276882 1172 0.103040836689797 7.52924301267036e-05 0.0611835887544346
"297" -42.899663561 -18.62276882 1173 46.2644414012834 0.0318081840981027 0.0640133269088909
"298" -42.899663561 -19.12276882 1174 48.8073034506581 0.0339188164290691 0.0641466468939538
"299" -42.899663561 -19.62276882 1175 50.5279009587079 0.035503837318032 0.0619832807595969
"300" -42.899663561 -20.12276882 1176 48.075956742857 0.037885395617948 0.0650652171463318
"301" -42.899663561 -20.62276882 1177 0.471952143523122 0.00334492937913063 0.068534678527511
"302" -42.899663561 -21.12276882 1178 46.4614503379801 0.0361939516282984 0.0684690474690845
"303" -42.899663561 -21.62276882 1179 46.4913678687226 0.0351700326831375 0.0682146308037982
"304" -42.899663561 -22.12276882 1180 47.887777930126 0.0340154907467727 0.0691390814249639
"305" -42.899663561 -22.62276882 1181 47.887777930126 0.0340899539015567 0.0696784625372308
"306" -42.399663561 -15.12276882 1212 4.18265892750025 0.0120067093710987 0.0626916418724889
"307" -42.399663561 -15.62276882 1213 3.95437393167633 0.0114054035388165 0.061247950226307
"308" -42.399663561 -17.62276882 1217 0.107421297825533 8.10360889942983e-05 0.0661096675994668
"309" -42.399663561 -18.12276882 1218 44.3510554778993 0.0341352933223117 0.0677353480945408
"310" -42.399663561 -18.62276882 1219 44.496474240929 0.0322354583634054 0.0661731028588124
